id,geometry_type,wkt,area_m2,area_km2,centroid_lon,centroid_lat,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,parts,holes,vertices,label,area_const,cbml,cobama,fecha_sinc,id_constru,numero_edi,numero_mej,numero_mez,numero_pis,numero_sem,numero_sot,Shape_Area,Shape_Leng,tipo_const
3917,MultiPolygon,"MULTIPOLYGON (((-75.5497309753708 6.298417001758516, -75.54973910006976 6.298401955726691, -75.54975181607927 6.298408794592781, -75.54976037687624 6.298392940872605, -75.54976143178513 6.298393584862499, -75.5497875308613 6.298409527728942, -75.54977163511829 6.298440802440442, -75.5497309753708 6.298417001758516)))",17,0.000017,-75.54975755230869,6.2984092297117815,-75.5497875308613,6.298392940872605,-75.5497309753708,6.298440802440442,1,0,8,,34,01030250040,0103025,2026-06-20,01030250040_0000,0,0,0,2,0,0,17.0015075087,18.0976803565,N
3918,MultiPolygon,"MULTIPOLYGON (((-75.54598735544194 6.302430430301865, -75.54595610335433 6.302405484945549, -75.54598328213588 6.30237821183397, -75.54598968079965 6.302383286975354, -75.54596690225033 6.30240588064021, -75.54597679386843 6.302412928660145, -75.54599742525328 6.302390100468972, -75.54600875309313 6.302399087110454, -75.54598735544194 6.302430430301865)))",13,0.000013,-75.54598328702461,6.302400676367064,-75.54600875309313,6.30237821183397,-75.54595610335433,6.302430430301865,1,0,9,,12.67,01030590086,0103059,2026-06-20,01030590086_0000,0,0,0,1,0,0,12.6736667299,23.6842549458,N
3919,MultiPolygon,"MULTIPOLYGON (((-75.54589217497065 6.302427428819367, -75.5459552472985 6.302477462324261, -75.54595064789643 6.302482989891855, -75.54588709571593 6.302432576293039, -75.54589217497065 6.302427428819367)))",7,0.000007,-75.54592129147038,6.302455114332131,-75.5459552472985,6.302427428819367,-75.54588709571593,6.302482989891855,1,0,5,,7.11,01030590086,0103059,2026-06-20,01030590086_0000,0,0,0,1,0,0,7.11182093661,19.4791820123,N
3920,MultiPolygon,"MULTIPOLYGON (((-75.54585096548232 6.302394730550825, -75.54587502165955 6.302365087660279, -75.54589028796869 6.302354756014442, -75.54590764822206 6.3023719062102, -75.54591604905579 6.302359903853345, -75.54590162940242 6.302347080815461, -75.54592583250397 6.302330701352233, -75.54594786909537 6.302345685071321, -75.5459628170228 6.302355848358724, -75.54596027514167 6.302358423010733, -75.54589217497065 6.302427428819367, -75.54585096548232 6.302394730550825)))",59,0.000059,-75.54591187004775,6.302364686519721,-75.5459628170228,6.302330701352233,-75.54585096548232,6.302427428819367,1,0,12,,58.64,01030590087,0103059,2026-06-20,01030590087_0000,0,0,0,1,0,0,58.6397465764,37.848974054,N
3921,MultiPolygon,"MULTIPOLYGON (((-75.54731494534408 6.29895329597051, -75.54734765567454 6.298964000848703, -75.54741034316113 6.298984516224738, -75.5473943637652 6.299000531842745, -75.54738720344956 6.29899823874328, -75.5473591147305 6.299026388737941, -75.54735017683718 6.299035345968063, -75.54734068954615 6.299044854673575, -75.5472879453766 6.2990249615743, -75.54731494534408 6.29895329597051), (-75.54732081287897 6.298986941628793, -75.54732334132126 6.298979208218416, -75.54731475443889 6.298976397703898, -75.54731222599645 6.298984131114292, -75.54732081287897 6.298986941628793)))",73,0.000073,-75.54734335173234,6.298996831788405,-75.54741034316113,6.29895329597051,-75.5472879453766,6.299044854673575,1,1,15,,216.87,01030390008,0103039,2026-06-20,01030390008_0000,0,0,0,3,0,0,72.2947435973,40.2386324335,N
3922,MultiPolygon,"MULTIPOLYGON (((-75.54659526034679 6.298431693858141, -75.54662432647973 6.298395700529212, -75.54662794479445 6.298398557920933, -75.54662563468142 6.298401407188374, -75.54659887703517 6.298434402984551, -75.54659583259964 6.298432123226971, -75.54659526034679 6.298431693858141)))",3,0.000003,-75.54661131265621,6.29841564761803,-75.54662794479445,6.298395700529212,-75.54659526034679,6.298434402984551,1,0,7,,2.58,01030410001,0103041,2026-06-20,01030410001_0000,0,0,0,0,0,1,2.58103119986,11.2341912248,N
3923,MultiPolygon,"MULTIPOLYGON (((-75.54656770572404 6.298472098173926, -75.54659583259964 6.298432123226971, -75.54659887703517 6.298434402984551, -75.54657281839229 6.298474365121774, -75.5465689137077 6.298472632931745, -75.54656770572404 6.298472098173926)))",3,0.000003,-75.54658082949177,6.298457124487793,-75.54659887703517,6.298432123226971,-75.54656770572404,6.298474365121774,1,0,6,,2.75,01030410058,0103041,2026-06-20,01030410058_0000,0,0,0,1,0,0,2.74941182469,11.7249002439,N
3924,MultiPolygon,"MULTIPOLYGON (((-75.54710598286489 6.296999557649641, -75.547092593949 6.296964410808414, -75.54710343424345 6.296966465356017, -75.54710520960728 6.296966802056948, -75.54712831492053 6.297001440366777, -75.54712112137516 6.297002147237226, -75.54710598286489 6.296999557649641)))",7,0.000007,-75.54710944282672,6.296983470579171,-75.54712831492053,6.296964410808414,-75.547092593949,6.297002147237226,1,0,7,,7.17,01030200003,0103020,2026-06-20,01030200003_0000,0,0,0,1,0,0,7.165783401,12.6873126258,N
3925,MultiPolygon,"MULTIPOLYGON (((-75.54788292798024 6.299047227439688, -75.54789067259259 6.299049084610433, -75.54787303758889 6.299117821273459, -75.54786529207185 6.299115964107261, -75.54788292798024 6.299047227439688)))",7,0.000007,-75.54787798255839,6.29908252435771,-75.54789067259259,6.299047227439688,-75.54786529207185,6.299117821273459,1,0,5,,13.84,01030380009,0103038,2026-06-20,01030380009_0000,0,0,0,2,0,0,6.9177811338,17.4615561481,N
3926,MultiPolygon,"MULTIPOLYGON (((-75.54753554887802 6.298726187626666, -75.54756615029729 6.298668746810862, -75.54757230684072 6.298671803356481, -75.54754254667914 6.298730545591721, -75.54753554887802 6.298726187626666)))",6,0.000006,-75.5475541381738,6.298699320846432,-75.54757230684072,6.298668746810862,-75.54753554887802,6.298730545591721,1,0,5,,6.05,01030390001,0103039,2026-06-20,01030390001_0000,0,0,0,1,0,0,6.0467455006,16.1570159923,N
3927,MultiPolygon,"MULTIPOLYGON (((-75.54746000531574 6.29871641976376, -75.54747560538603 6.29869099607102, -75.54753467017498 6.298727767774159, -75.54751972223947 6.298754621289872, -75.54746000531574 6.29871641976376)))",26,0.000026,-75.54749750077906,6.2987224512247035,-75.54753467017498,6.29869099607102,-75.54746000531574,6.298754621289872,1,0,5,,52.02,01030390001,0103039,2026-06-20,01030390001_0000,0,0,0,2,0,0,26.0121604933,22.2427691359,N
3928,MultiPolygon,"MULTIPOLYGON (((-75.54743726082684 6.298747994623986, -75.54745619751883 6.29871398913965, -75.54746000531574 6.29871641976376, -75.54744110004569 6.298750383505839, -75.54743726082684 6.298747994623986)))",2,0.000002,-75.54744864092677,6.2987321967583085,-75.54746000531574,6.29871398913965,-75.54743726082684,6.298750383505839,1,0,5,,4.3,01030390003,0103039,2026-06-20,01030390003_0000,0,0,0,2,0,0,2.1487663053,9.60598288096,N
3929,MultiPolygon,"MULTIPOLYGON (((-75.54750125585376 6.298787790893154, -75.54751972223947 6.298754621289872, -75.54752428601722 6.298757542766515, -75.54750582778593 6.298790716850569, -75.54750125585376 6.298787790893154)))",3,0.000003,-75.5475127729741,6.298772667950027,-75.54752428601722,6.298754621289872,-75.54750125585376,6.298790716850569,1,0,5,,5.04,01030390003,0103039,2026-06-20,01030390003_0000,0,0,0,2,0,0,2.51560397267,9.59952215538,N
3930,MultiPolygon,"MULTIPOLYGON (((-75.54739446532744 6.298877620916441, -75.54740016535413 6.298858037275104, -75.5474086558566 6.298828867335986, -75.54742324748254 6.29883843925824, -75.54745973697557 6.298862376243065, -75.5474500071842 6.298896262624456, -75.54739446532744 6.298877620916441)))",31,0.000031,-75.54742271303007,6.298860267275548,-75.54745973697557,6.298828867335986,-75.54739446532744,6.298896262624456,1,0,7,,61.56,01030390004,0103039,2026-06-20,01030390004_0000,0,0,0,2,0,0,30.782980793,22.7597395587,N
3931,MultiPolygon,"MULTIPOLYGON (((-75.54736785287572 6.298868688139545, -75.54739819317977 6.298816062056178, -75.54740764972532 6.298825071390522, -75.54740608976444 6.298826474948352, -75.5474086558566 6.298828867335986, -75.54740016535413 6.298858037275104, -75.54738327417422 6.298852366949387, -75.54737289407335 6.298870380414558, -75.54736785287572 6.298868688139545)))",10,0.000010,-75.54739309687544,6.298843243563704,-75.5474086558566,6.298816062056178,-75.54736785287572,6.298870380414558,1,0,9,,9.52,01030390004,0103039,2026-06-20,01030390004_0000,0,0,0,1,0,0,9.52362447961,17.0060193215,N
3932,MultiPolygon,"MULTIPOLYGON (((-75.54733475461158 6.298867737741527, -75.5473369377525 6.298858309915827, -75.54733950722503 6.298859172540783, -75.54734296094311 6.298860331914251, -75.54734089283045 6.298869260111854, -75.54733475461158 6.298867737741527)))",1,0.000001,-75.54733901067254,6.298862962444849,-75.54734296094311,6.298858309915827,-75.54733475461158,6.298869260111854,1,0,6,,0.73,01030390005,0103039,2026-06-20,01030390005_0000,0,0,0,0,0,1,0.72927811541,3.487128069,N
3933,MultiPolygon,"MULTIPOLYGON (((-75.54745276196485 6.298921959216488, -75.54745833395208 6.298924656975425, -75.54745308795783 6.298938402398433, -75.5474472358344 6.298936440141355, -75.54745276196485 6.298921959216488)))",1,0.000001,-75.54745285492729,6.298930364682925,-75.54745833395208,6.298921959216488,-75.5474472358344,6.298938402398433,1,0,5,,2.28,01030390006,0103039,2026-06-20,01030390006_0000,0,0,0,2,0,0,1.14045024954,4.7100637026,N
3934,MultiPolygon,"MULTIPOLYGON (((-75.54702222321033 6.297288838315864, -75.54702222339246 6.297279425669485, -75.54705505835702 6.297282730800609, -75.54705324252284 6.297310041852228, -75.54702222225575 6.297307727803021, -75.54702222321033 6.297288838315864)))",11,0.000011,-75.54703499394768,6.297293752888241,-75.54705505835702,6.297279425669485,-75.54702222225575,6.297310041852228,1,0,6,,10.9,01030200030,0103020,2026-06-20,01030200030_0000,0,0,0,0,0,1,10.89896589,13.2528183959,N
3935,MultiPolygon,"MULTIPOLYGON (((-75.54766743011838 6.29883548719704, -75.54767901423048 6.29881608547221, -75.54765154492442 6.298798949427684, -75.54765498761422 6.2987904403505, -75.54765787052592 6.298783318192836, -75.54768652985989 6.298801197927718, -75.5476985782383 6.29878102002115, -75.54770260822642 6.298783061696295, -75.54771497356955 6.298789328225089, -75.54771158034565 6.298795011731646, -75.54768246636293 6.298843774012846, -75.54766743011838 6.29883548719704)))",21,0.000021,-75.54768250763783,6.298801606750458,-75.54771497356955,6.29878102002115,-75.54765154492442,6.298843774012846,1,0,12,,20.44,01030380001,0103038,2026-06-20,01030380001_0000,0,0,0,1,0,0,20.4414655768,25.2339527391,N
3936,MultiPolygon,"MULTIPOLYGON (((-75.54737289136149 6.298902053052194, -75.54738791748524 6.298906968517609, -75.54737871184915 6.298929573623559, -75.54736368389987 6.298924654550587, -75.54737289136149 6.298902053052194)))",5,0.000005,-75.54737580114895,6.298915812435987,-75.54738791748524,6.298902053052194,-75.54736368389987,6.298929573623559,1,0,5,,9.42,01030390006,0103039,2026-06-20,01030390006_0000,0,0,0,2,0,0,4.71203124196,8.89901932868,N
3937,MultiPolygon,"MULTIPOLYGON (((-75.54731222599645 6.298984131114292, -75.54731475443889 6.298976397703898, -75.54732334132126 6.298979208218416, -75.54732081287897 6.298986941628793, -75.54731222599645 6.298984131114292)))",1,0.000001,-75.5473177836589,6.298981669666349,-75.54732334132126,6.298976397703898,-75.54731222599645,6.298986941628793,1,0,5,,0.9,01030390008,0103039,2026-06-20,01030390008_0000,0,0,0,1,0,0,0.89987720036,3.79973056477,N
3938,MultiPolygon,"MULTIPOLYGON (((-75.54727173618335 6.299074815368275, -75.54726973185515 6.299073295410784, -75.54727970661195 6.299046835057855, -75.54728703461419 6.299027379080238, -75.5472879453766 6.2990249615743, -75.54734068954615 6.299044854673575, -75.54733488367359 6.299049409886493, -75.54733078471466 6.299047863091315, -75.54732137354198 6.29906000960491, -75.54729506708252 6.299080648626042, -75.54727173618335 6.299074815368275)))",25,0.000025,-75.54730189532,6.2990530072373785,-75.54734068954615,6.2990249615743,-75.54726973185515,6.299080648626042,1,0,11,,50.36,01030390008,0103039,2026-06-20,01030390008_0000,0,0,0,2,0,0,25.1754430933,21.5925182065,N
3939,MultiPolygon,"MULTIPOLYGON (((-75.54727173618335 6.299074815368275, -75.54729506708252 6.299080648626042, -75.54728582358477 6.299087899493053, -75.5472667159674 6.299080017699675, -75.54727173618335 6.299074815368275)))",2,0.000002,-75.54727983570451,6.299080845296761,-75.54729506708252,6.299074815368275,-75.5472667159674,6.299087899493053,1,0,5,,2.22,01030390008,0103039,2026-06-20,01030390008_0000,0,0,0,1,0,0,2.21603442339,7.04857240296,N
3940,MultiPolygon,"MULTIPOLYGON (((-75.5473591147305 6.299026388737941, -75.54738720344956 6.29899823874328, -75.5473943637652 6.299000531842745, -75.54736627413425 6.2990286800339, -75.5473591147305 6.299026388737941)))",3,0.000003,-75.54737673901988,6.2990134598394665,-75.5473943637652,6.29899823874328,-75.5473591147305,6.2990286800339,1,0,5,,6.52,01030390008,0103039,2026-06-20,01030390008_0000,0,0,0,2,0,0,3.25529903963,10.4634619178,N
3941,MultiPolygon,"MULTIPOLYGON (((-75.54735017683718 6.299035345968063, -75.5473591147305 6.299026388737941, -75.54736627413425 6.2990286800339, -75.5473573380482 6.29903763725531, -75.54735017683718 6.299035345968063)))",1,0.000001,-75.54735822593753,6.299032012998803,-75.54736627413425,6.299026388737941,-75.54735017683718,6.29903763725531,1,0,5,,1.04,01030390008,0103039,2026-06-20,01030390008_0000,0,0,0,1,0,0,1.03577454752,4.46385490033,N
3942,MultiPolygon,"MULTIPOLYGON (((-75.54732137354198 6.29906000960491, -75.54733078471466 6.299047863091315, -75.54733488367359 6.299049409886493, -75.54734034773125 6.299051468970915, -75.54730120354557 6.299082180949613, -75.54729506708252 6.299080648626042, -75.54732137354198 6.29906000960491)))",3,0.000003,-75.54732061004826,6.299061930188214,-75.54734034773125,6.299047863091315,-75.54729506708252,6.299082180949613,1,0,7,,3.46,01030390008,0103039,2026-06-20,01030390008_0000,0,0,0,1,0,0,3.46096021857,12.7357985142,N
3943,MultiPolygon,"MULTIPOLYGON (((-75.54734068954615 6.299044854673575, -75.54735017683718 6.299035345968063, -75.5473573380482 6.29903763725531, -75.54734034773125 6.299051468970915, -75.54733488367359 6.299049409886493, -75.54734068954615 6.299044854673575)))",1,0.000001,-75.54734468716727,6.299043743350872,-75.5473573380482,6.299035345968063,-75.54733488367359,6.299051468970915,1,0,6,,2.86,01030390008,0103039,2026-06-20,01030390008_0000,0,0,0,2,0,0,1.43422788953,6.20504916321,N
3944,MultiPolygon,"MULTIPOLYGON (((-75.54734034773125 6.299051468970915, -75.5473573380482 6.29903763725531, -75.54737024507222 6.299041769265052, -75.54734880272744 6.299054657140593, -75.54734034773125 6.299051468970915)))",3,0.000003,-75.54735418339479,6.299046383157968,-75.54737024507222,6.29903763725531,-75.54734034773125,6.299054657140593,1,0,5,,2.61,01030390008,0103039,2026-06-20,01030390008_0000,0,0,0,1,0,0,2.60774006598,7.69217148974,N
3945,MultiPolygon,"MULTIPOLYGON (((-75.54723150434957 6.299088912482714, -75.54725505711717 6.299063913753852, -75.54726114374641 6.299069307756375, -75.54723759278177 6.299094305572596, -75.54723150434957 6.299088912482714)))",3,0.000003,-75.54724632449873,6.299079109891384,-75.54726114374641,6.299063913753852,-75.54723150434957,6.299094305572596,1,0,5,,3.42,01030390009,0103039,2026-06-20,01030390009_0000,0,0,0,1,0,0,3.417816297,9.39958015937,N
3946,MultiPolygon,"MULTIPOLYGON (((-75.54718203104788 6.299071223881668, -75.54718946696889 6.299063331791997, -75.54720064873506 6.299073880532776, -75.54719320738401 6.299081770840933, -75.54718203104788 6.299071223881668)))",2,0.000002,-75.54719133853395,6.299072551761843,-75.54720064873506,6.299063331791997,-75.54718203104788,6.299081770840933,1,0,5,,2.04,01030390009,0103039,2026-06-20,01030390009_0000,0,0,0,1,0,0,2.04033645108,5.80071043456,N
3947,MultiPolygon,"MULTIPOLYGON (((-75.547157755549 6.298986408040435, -75.54717443377062 6.29896842620072, -75.54717877953314 6.298971666086224, -75.54716196198767 6.298989797783917, -75.547157755549 6.298986408040435)))",2,0.000002,-75.5471682327101,6.298979074527825,-75.54717877953314,6.29896842620072,-75.547157755549,6.298989797783917,1,0,5,,3.24,01030390021,0103039,2026-06-20,01030390021_0000,0,0,0,2,0,0,1.62475940725,6.6470900871,N
3948,MultiPolygon,"MULTIPOLYGON (((-75.54801105882514 6.302711704907195, -75.54797757950108 6.302631645515324, -75.54801103485067 6.302617963804648, -75.54800754515679 6.302609626932705, -75.54802866137204 6.3026009916754, -75.54804085024676 6.302629573235039, -75.54802344669282 6.302636692243196, -75.54803041798513 6.302653373258798, -75.54804833088741 6.302647123317573, -75.54806748477587 6.302692024279009, -75.54801105882514 6.302711704907195)))",63,0.000063,-75.54802464102939,6.30264307191689,-75.54806748477587,6.3026009916754,-75.54797757950108,6.302711704907195,1,0,11,,62.4,01030650035,0103065,2026-06-20,01030650035_0000,0,0,0,1,0,0,62.3972275951,38.753818109,N
3949,MultiPolygon,"MULTIPOLYGON (((-75.54561356921805 6.302378731757888, -75.54566148541166 6.302423900189945, -75.54564927467607 6.302435641781935, -75.54562337280397 6.302460540793166, -75.54559548994784 6.302429800810078, -75.54559693269233 6.302428260399808, -75.5455810377984 6.302413279219336, -75.54561356921805 6.302378731757888)))",40,0.000040,-75.54561730893546,6.302424307850308,-75.54566148541166,6.302378731757888,-75.5455810377984,6.302460540793166,1,0,8,,78.92,01030710010,0103071,2026-06-20,01030710010_0000,0,0,0,2,0,0,39.4629990883,25.6270086014,N
3950,MultiPolygon,"MULTIPOLYGON (((-75.54770879835667 6.297119686538991, -75.54770441570007 6.297096837692421, -75.54773344316327 6.297098515905162, -75.54773354165405 6.297121116248899, -75.54770879835667 6.297119686538991)))",7,0.000007,-75.54772004971852,6.297109039096369,-75.54773354165405,6.297096837692421,-75.54770441570007,6.297121116248899,1,0,5,,14.88,01030210003,0103021,2026-06-20,01030210003_0000,0,0,0,2,0,0,7.43629214785,11.034056604,N
3951,MultiPolygon,"MULTIPOLYGON (((-75.54773362222731 6.297145044810784, -75.54773358045647 6.297134443475851, -75.54779517077411 6.297136440033103, -75.54779388889469 6.29715872977586, -75.54779361136153 6.29716351836863, -75.54774701283972 6.297162005529802, -75.5477476843732 6.2971455547667, -75.54773362222731 6.297145044810784)))",18,0.000018,-75.54776351013244,6.297149390965819,-75.54779517077411,6.297134443475851,-75.54773358045647,6.29716351836863,1,0,8,,52.23,01030210004,0103021,2026-06-20,01030210004_0000,0,0,0,3,0,0,17.4103099601,19.5308913768,N
3952,MultiPolygon,"MULTIPOLYGON (((-75.54687109752636 6.300403687386995, -75.54689282247872 6.300399818388223, -75.54689743326465 6.300448117610508, -75.54688935507936 6.300449753717814, -75.5468806202587 6.300405697716283, -75.54687171668975 6.300407249252109, -75.54687109752636 6.300403687386995)))",7,0.000007,-75.54688384088293,6.300419054011988,-75.54689743326465,6.300399818388223,-75.54687109752636,6.300449753717814,1,0,7,,6.73,01030510076,0103051,2026-06-20,01030510076_0000,0,0,0,0,0,1,6.73167237424,15.0888661986,N
3953,MultiPolygon,"MULTIPOLYGON (((-75.54679269703585 6.300413652022336, -75.54679408433034 6.300420750614698, -75.5467872120808 6.3004219450514, -75.54679269703585 6.300413652022336)))",0,0.000000,-75.546791331149,6.3004187825628115,-75.54679408433034,6.300413652022336,-75.5467872120808,6.3004219450514,1,0,4,,0.31,01030510076,0103051,2026-06-20,01030510076_0000,0,0,0,1,0,0,0.30872427981,2.67192789826,N
3954,MultiPolygon,"MULTIPOLYGON (((-75.54683768890492 6.30048879673023, -75.54685716086696 6.300484853749623, -75.5468647744174 6.300518553271544, -75.5468452192857 6.300522117838804, -75.54683768890492 6.30048879673023)))",8,0.000008,-75.54685121086874,6.3005035803975495,-75.5468647744174,6.300484853749623,-75.54683768890492,6.300522117838804,1,0,5,,33.4,01030510075,0103051,2026-06-20,01030510075_0000,0,0,0,4,0,0,8.35249741808,11.9986163936,N
3955,MultiPolygon,"MULTIPOLYGON (((-75.54685769028895 6.303014886343985, -75.5468670053885 6.30300933482432, -75.54686114376948 6.30299710650377, -75.54686657749993 6.302993867665717, -75.54688520679876 6.302982765534889, -75.54690516150501 6.303024395222531, -75.54687178429673 6.303044291324808, -75.54685769028895 6.303014886343985)))",20,0.000020,-75.54687350993535,6.3030095210600035,-75.54690516150501,6.302982765534889,-75.54685769028895,6.303044291324808,1,0,8,,20.08,01030700055,0103070,2026-06-20,01030700055_0000,0,0,0,1,0,0,20.0767038668,18.8133271088,N
3956,MultiPolygon,"MULTIPOLYGON (((-75.54899591639318 6.297618914132967, -75.5489994367333 6.29759725357596, -75.54908306401133 6.29761194710991, -75.54907153264809 6.297640290169853, -75.54903719999257 6.297633924872092, -75.54900719033841 6.297628359375341, -75.54900835092842 6.297621220320559, -75.54899591639318 6.297618914132967)))",29,0.000029,-75.5490289558636,6.297621701365239,-75.54908306401133,6.29759725357596,-75.54899591639318,6.297640290169853,1,0,8,,85.11,01030240113,0103024,2026-06-20,01030240113_0000,0,0,0,2,0,1,28.3670874767,24.650733645,N
3957,MultiPolygon,"MULTIPOLYGON (((-75.55018341710654 6.296581521851423, -75.55020436496154 6.296560296891448, -75.5502188180465 6.296572597098526, -75.55019786930171 6.296593824775685, -75.55018341710654 6.296581521851423)))",7,0.000007,-75.55020111735408,6.29657706015427,-75.5502188180465,6.296560296891448,-75.55018341710654,6.296593824775685,1,0,5,,6.91,01030080012,0103008,2026-06-20,01030080012_0000,0,0,0,1,0,0,6.90989761834,10.7990687524,N
3958,MultiPolygon,"MULTIPOLYGON (((-75.55012409400017 6.296531026488855, -75.550165217127 6.296482647621009, -75.5502316067036 6.296532695265205, -75.55020436497038 6.29656029869964, -75.55018341710654 6.296581521851423, -75.55012409400017 6.296531026488855)))",65,0.000065,-75.55018173998154,6.296537637985226,-75.5502316067036,6.296482647621009,-75.55012409400017,6.296581521851423,1,0,6,,64.88,01030080012,0103008,2026-06-20,01030080012_0000,0,0,0,1,0,0,64.8786432891,32.4341360569,N
3959,MultiPolygon,"MULTIPOLYGON (((-75.55014020223948 6.296609548723879, -75.550132410784 6.296602344031012, -75.55014384047853 6.296590761749389, -75.55015976288063 6.296605489527984, -75.55018007955515 6.296584905046308, -75.5501853885255 6.296589813695361, -75.55015364484122 6.296621975021543, -75.55014833498026 6.29661706908886, -75.55014020223948 6.296609548723879)))",8,0.000008,-75.5501554580356,6.2966027383605425,-75.5501853885255,6.296584905046308,-75.550132410784,6.296621975021543,1,0,9,,8.32,01030080013,0103008,2026-06-20,01030080013_0000,0,0,0,1,0,0,8.31509340764,16.3993644386,N
3960,MultiPolygon,"MULTIPOLYGON (((-75.55002691985125 6.296652603406462, -75.55006627915263 6.296612725405992, -75.55006970147241 6.296616156026915, -75.55009436233826 6.29664087755383, -75.55005500305188 6.296680758268607, -75.55005244970414 6.29667819857304, -75.55003330232306 6.296659004006484, -75.55002691985125 6.296652603406462)))",27,0.000027,-75.5500568596991,6.296648617605904,-75.55009436233826,6.296612725405992,-75.55002691985125,6.296680758268607,1,0,8,,54.54,01030080015,0103008,2026-06-20,01030080015_0000,0,0,0,2,0,0,27.2744913081,21.1979505911,N
3961,MultiPolygon,"MULTIPOLYGON (((-75.55003330232306 6.296659004006484, -75.55005244970414 6.29667819857304, -75.55002515130296 6.296705858336147, -75.5500060021007 6.296686661065206, -75.55003330232306 6.296659004006484)))",13,0.000013,-75.55002922635772,6.296682430495219,-75.55005244970414,6.296659004006484,-75.5500060021007,6.296705858336147,1,0,5,,12.9,01030080015,0103008,2026-06-20,01030080015_0000,0,0,0,1,0,0,12.898020669,14.5990366252,N
3962,MultiPolygon,"MULTIPOLYGON (((-75.55001862239001 6.296644287328769, -75.55005798167865 6.296604406616671, -75.55006627915263 6.296612725405992, -75.55002691985125 6.296652603406462, -75.55001862239001 6.296644287328769)))",8,0.000008,-75.55004245076813,6.2966285056894735,-75.55006627915263,6.296604406616671,-75.55001862239001,6.296652603406462,1,0,5,,8.06,01030080015,0103008,2026-06-20,01030080015_0000,0,0,0,1,0,0,8.05804204642,14.9983560572,N
3963,MultiPolygon,"MULTIPOLYGON (((-75.54993595005787 6.296768719953181, -75.54993842079324 6.296764907025412, -75.54997752766303 6.296796403827996, -75.54997751693514 6.2967964273871, -75.54997479566303 6.296800004664267, -75.54993595005787 6.296768719953181)))",3,0.000003,-75.54996084222248,6.296785292571591,-75.54997752766303,6.296764907025412,-75.54993595005787,6.296800004664267,1,0,6,,5.54,01030080017,0103008,2026-06-20,01030080017_0000,0,0,0,2,0,0,2.76839795375,12.0774982862,N
3964,MultiPolygon,"MULTIPOLYGON (((-75.54993445672368 6.296770997456274, -75.54993594189497 6.296768713664355, -75.54997479566303 6.296800004664267, -75.54997315809912 6.296802167147123, -75.54993445672368 6.296770997456274)))",2,0.000002,-75.5499545880952,6.296785470733005,-75.54997479566303,6.296768713664355,-75.54993445672368,6.296802167147123,1,0,5,,1.65,01030080017,0103008,2026-06-20,01030080017_0000,0,0,0,1,0,0,1.65220873414,11.619712457,N
3965,MultiPolygon,"MULTIPOLYGON (((-75.54998134413353 6.296791359262262, -75.55001100270498 6.296752229352506, -75.55001101343728 6.296752206697474, -75.55001845966937 6.296742370723522, -75.55006179714924 6.296782026267656, -75.55006179004882 6.296782052521374, -75.55005416603504 6.296792119007086, -75.55001528581661 6.296754299610828, -75.54999345516717 6.296783116122645, -75.55003233176902 6.296820934633865, -75.55002359979146 6.296832444963912, -75.54998134413353 6.296791359262262)))",21,0.000021,-75.55002402233839,6.296780469014831,-75.55006179714924,6.296742370723522,-75.54998134413353,6.296832444963912,1,0,12,,20.83,01030080016,0103008,2026-06-20,01030080016_0000,0,0,0,1,0,0,20.8308075886,38.8199293252,N
3966,MultiPolygon,"MULTIPOLYGON (((-75.55003233349669 6.296820918351552, -75.55005416504322 6.296792100929846, -75.55005934816272 6.29679714219406, -75.55003751752004 6.296825959611523, -75.55003233349669 6.296820918351552)))",3,0.000003,-75.55004584105566,6.296809030271746,-75.55005934816272,6.296792100929846,-75.55003233349669,6.296825959611523,1,0,5,,3.18,01030080016,0103008,2026-06-20,01030080016_0000,0,0,0,1,0,0,3.17580548138,9.59937932523,N
3967,MultiPolygon,"MULTIPOLYGON (((-75.55050129225027 6.296171502289685, -75.5504883804301 6.296175623922644, -75.55048233879188 6.296156675418494, -75.5505081615057 6.296148427636982, -75.55051420403926 6.296167374327878, -75.55050129225027 6.296171502289685)))",7,0.000007,-75.55049887540345,6.296163920719136,-75.55051420403926,6.296148427636982,-75.55048233879188,6.296175623922644,1,0,6,,0,01030090002,0103009,2026-06-20,01030090002_0000,0,0,0,0,0,0,6.60012505378,10.3997646764,T
3968,MultiPolygon,"MULTIPOLYGON (((-75.5489947539915 6.297626052292541, -75.54899591639318 6.297618914132967, -75.54900835092842 6.297621220320559, -75.54900719033841 6.297628359375341, -75.5489947539915 6.297626052292541)))",1,0.000001,-75.54900155291287,6.297623636530352,-75.54900835092842,6.297618914132967,-75.5489947539915,6.297628359375341,1,0,5,,2.24,01030240113,0103024,2026-06-20,01030240113_0000,0,0,0,1,0,1,1.11947518859,4.39938651099,N
